genres,imdb_id,title,vote_average
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt2918436,The Lazarus Effect,5.1
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0094683,Assa,6.8
"[{'id': 18, 'name': 'Drama'}]",tt3745620,Gods,7.9
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt2935564,The Connection,7.1
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0048762,Unchained,0.0
"[{'id': 18, 'name': 'Drama'}]",tt2667918,About Alex,6.3
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt4006794,Tom and Jerry: The Lost Dragon,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt1850418,To Write Love on Her Arms,6.8
"[{'id': 36, 'name': 'History'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1674778,The Floating Castle,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt1671457,Familiar Ground,6.5
"[{'id': 99, 'name': 'Documentary'}]",tt1426357,Carcasses,7.7
[],tt0806125,La Morte Rouge,5.5
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt2199571,Run All Night,6.3
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2420756,Late Phases,5.6
"[{'id': 27, 'name': 'Horror'}]",tt1780798,Clown,5.3
"[{'id': 18, 'name': 'Drama'}]",tt0881233,Darling,6.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt4007502,Frozen Fever,6.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}]",tt0059014,Carry On Cowboy,6.1
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2258647,The Dark Knight,6.3
"[{'id': 18, 'name': 'Drama'}]",tt0355029,Wolfsburg,6.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",tt3332064,Pan,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 36, 'name': 'History'}]",tt0330760,The Pentagon Papers,6.0
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2443822,The Boy,5.7
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0069273,Sitting Target,7.2
"[{'id': 18, 'name': 'Drama'}]",tt0115387,The Tenant of Wildfell Hall,7.0
"[{'id': 18, 'name': 'Drama'}]",tt1286151,Glowing Stars,6.9
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10770, 'name': 'TV Movie'}]",tt0067849,Thief,0.0
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt1531924,The Disappearance of Eleanor Rigby: Him,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2133333,The Color of Time,4.4
"[{'id': 18, 'name': 'Drama'}]",tt0067276,Joe Hill,4.9
"[{'id': 28, 'name': 'Action'}]",tt2820852,Furious 7,7.3
"[{'id': 27, 'name': 'Horror'}]",tt1844025,Sadako 3D,5.9
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2944198,Backcountry,5.8
"[{'id': 27, 'name': 'Horror'}]",tt3520418,We Are Still Here,5.6
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt0089565,Mata Hari,3.5
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1860359,In the Shadow,5.7
"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0071523,Frightmare,6.9
"[{'id': 27, 'name': 'Horror'}]",tt0071628,House of Whipcord,6.2
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1014763,Child 44,6.1
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt1753792,The Day I Saw Your Heart,5.7
"[{'id': 18, 'name': 'Drama'}]",tt1785670,Widows,4.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0181396,But Forever in My Mind,5.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1483803,Stargate SG-1: Children of the Gods - Final Cut,6.9
"[{'id': 99, 'name': 'Documentary'}]",tt2389530,Forget me not,7.1
"[{'id': 35, 'name': 'Comedy'}]",tt1730701,La Planque,7.9
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",tt3479316,Parallels,6.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt3305316,A Second Chance,6.7
"[{'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",tt0289477,Forklift Driver Klaus: The First Day on the Job,8.1
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt1093906,The Rig,3.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt3029556,Rurouni Kenshin: The Legend Ends,7.5
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt3469592,Rise of the Legend,6.4
"[{'id': 27, 'name': 'Horror'}]",tt3506302,In Darkness We Fall,5.2
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}]",tt3484800,Altar,4.7
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}]",tt2548208,Poker Night,5.9
"[{'id': 27, 'name': 'Horror'}]",tt1334536,House of Bones,4.3
"[{'id': 27, 'name': 'Horror'}]",tt1339098,The Hagstone Demon,3.4
"[{'id': 35, 'name': 'Comedy'}]",tt0087385,Hardbodies,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt1558877,Vavien,6.5
"[{'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",tt1932695,"Isoroku Yamamoto, the Commander-in-Chief of the Combined Fleet",5.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0090184,Tomboy,5.3
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0095384,It Takes Two,5.4
"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 10749, 'name': 'Romance'}]",tt0078054,Beauty and the Beast,7.8
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt2977110,Apartment Troubles,5.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0089820,Poison Ivy,5.4
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1712187,The Ages of Love,5.2
"[{'id': 35, 'name': 'Comedy'}]",tt1332486,Kiss Me Again,5.3
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}]",tt4324274,Batman vs. Robin,6.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2962876,The Road Within,6.7
"[{'id': 18, 'name': 'Drama'}]",tt0068207,Anna and the Wolves,8.0
"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1648204,Lemonade Mouth,7.1
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0080465,Borderline,5.5
"[{'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",tt1964418,Tomorrowland,6.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2376218,The Forger,5.4
"[{'id': 10769, 'name': 'Foreign'}]",tt0898897,Ballerina,8.0
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",tt0092933,Dudes,6.2
"[{'id': 27, 'name': 'Horror'}]",tt0144555,Premutos: Lord of the Living Dead,4.2
"[{'id': 80, 'name': 'Crime'}, {'id': 28, 'name': 'Action'}]",tt0113523,Kamikaze Taxi,0.0
"[{'id': 18, 'name': 'Drama'}]",tt2977090,Alex of Venice,5.9
"[{'id': 35, 'name': 'Comedy'}]",tt2380564,Swearnet: The Movie,5.1
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt3450650,Paul Blart: Mall Cop 2,5.0
"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt2118009,Toxin,3.6
"[{'id': 878, 'name': 'Science Fiction'}]",tt2495104,Parts Per Billion,4.4
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt0059773,Sylvia,0.0
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt0051630,Frankenstein 1970,4.3
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",tt0168785,Final Voyage,3.5
"[{'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0067306,King Lear,8.0
"[{'id': 18, 'name': 'Drama'}]",tt0059933,"Like Father, Like Son",0.0
"[{'id': 18, 'name': 'Drama'}]",tt3365778,Breathe,7.2
"[{'id': 36, 'name': 'History'}]",tt1197580,The Last Templar,4.9
"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt1659216,Spiders,3.9
"[{'id': 53, 'name': 'Thriller'}]",tt0089491,The Lightship,4.0
"[{'id': 18, 'name': 'Drama'}]",tt0088176,The Stone Boy,5.7
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt2186781,Five Dances,6.6
"[{'id': 18, 'name': 'Drama'}]",tt1467388,Astral City: A Spiritual Journey,6.7
"[{'id': 28, 'name': 'Action'}, {'id': 10770, 'name': 'TV Movie'}]",tt4114478,Einstein,7.5
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0041460,Obsession,6.6
"[{'id': 53, 'name': 'Thriller'}]",tt2252552,Gutshot Straight,3.2
"[{'id': 99, 'name': 'Documentary'}]",tt3607812,The Sheik,7.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",tt1772288,Danny Collins,6.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt3804114,Halo: Nightfall,5.2
"[{'id': 99, 'name': 'Documentary'}]",tt3682160,Bad Boys,9.5
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0327698,The Even Stevens Movie,5.6
"[{'id': 99, 'name': 'Documentary'}, {'id': 10751, 'name': 'Family'}]",tt2461034,GMO OMG,7.4
"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",tt1837562,A Royal Night Out,6.3
"[{'id': 35, 'name': 'Comedy'}]",tt3202120,Barbecue,5.8
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt2316868,The Better Angels,6.9
"[{'id': 35, 'name': 'Comedy'}]",tt0062080,The Treasure of San Gennaro,7.8
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1787731,Jess + Moss,6.8
"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt2649128,Metro,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",tt2120120,Pixels,5.6
"[{'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt3410834,Allegiant,5.9
"[{'id': 18, 'name': 'Drama'}]",tt4246092,Forever,5.0
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",tt0397430,Frankenstein,4.6
"[{'id': 35, 'name': 'Comedy'}, {'id': 14, 'name': 'Fantasy'}]",tt0114188,Problem Child 3,3.8
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",tt3168230,Mr. Holmes,6.5
"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt1592503,Alien vs. Ninja,4.0
"[{'id': 16, 'name': 'Animation'}, {'id': 99, 'name': 'Documentary'}]",tt1049406,Pablo,6.3
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt4573800,A Deadly Adoption,4.7
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt1386697,Suicide Squad,5.9
"[{'id': 10752, 'name': 'War'}, {'id': 28, 'name': 'Action'}]",tt3922754,Ardennes Fury,4.9
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}]",tt2660888,Star Trek Beyond,6.6
"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt1839596,Rockstar,7.4
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt2124787,Final Girl,5.0
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt2769184,Debug,4.2
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1386741,The Widows of Thursdays,5.3
"[{'id': 28, 'name': 'Action'}, {'id': 10769, 'name': 'Foreign'}]",tt0201470,The Master,5.8
"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt1274295,Kaminey,7.2
[],tt0136352,Koyla,6.4
"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}, {'id': 10769, 'name': 'Foreign'}]",tt2073070,Saheb Biwi Aur Gangster,7.1
[],tt0284137,Gadar: Ek Prem Katha,6.9
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",tt3495000,Mardaani,7.0
"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 10769, 'name': 'Foreign'}]",tt0080971,The Victim,6.1
"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",tt1514425,Mothman,3.3
"[{'id': 10402, 'name': 'Music'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt3322420,Queen,6.9
"[{'id': 27, 'name': 'Horror'}]",tt2815072,Indigenous,4.6
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",tt0297120,Firestarter 2: Rekindled,5.3
"[{'id': 37, 'name': 'Western'}]",tt0039750,Ramrod,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0844029,Ace Ventura Jr: Pet Detective,2.9
"[{'id': 18, 'name': 'Drama'}]",tt0077734,Traffic Jam,6.4
"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10752, 'name': 'War'}]",tt0054678,The Best of Enemies,7.3
"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",tt0054413,Everybody Go Home,6.7
"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0054433,Vacations in Majorca,5.3
"[{'id': 27, 'name': 'Horror'}]",tt0081229,Night of the Demon,5.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt1884369,Noobz,5.8
"[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1865573,Bad Kids Go To Hell,4.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt2381962,Hansel & Gretel: Warriors of Witchcraft,2.7
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}]",tt0166792,Scooby-Doo on Zombie Island,7.2
"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",tt4296026,Avengers Grimm,4.0
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",tt0290057,Scooby-Doo! and the Cyber Chase,7.0
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}]",tt0433771,Aloha Scooby-Doo!,5.9
"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",tt0191423,Scooby-Doo Goes Hollywood,6.0
"[{'id': 18, 'name': 'Drama'}]",tt0039682,Angelina,5.8
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",tt0199680,Samurai Wolf,7.2
"[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10770, 'name': 'TV Movie'}]",tt0246641,George Carlin: Back in Town,7.8
"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}]",tt3911200,Iron Man & Captain America: Heroes United,5.8
"[{'id': 35, 'name': 'Comedy'}]",tt0806102,Jeff Dunham: Arguing with Myself,6.8
"[{'id': 35, 'name': 'Comedy'}]",tt0466460,Khosla Ka Ghosla!,6.9
"[{'id': 35, 'name': 'Comedy'}]",tt4209802,Jeff Dunham: All Over the Map,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt2080374,Steve Jobs,6.8
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt2924442,The Pact II,4.4
"[{'id': 18, 'name': 'Drama'}]",tt2334733,Madame Bovary,5.3
"[{'id': 35, 'name': 'Comedy'}]",tt2937254,Balls Out,3.9
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt3130734,Phantom Halo,5.2
"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10769, 'name': 'Foreign'}]",tt0267817,Party 7,5.5
"[{'id': 9648, 'name': 'Mystery'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt3103412,Private Number,3.4
"[{'id': 18, 'name': 'Drama'}]",tt2963344,Grace,6.1
"[{'id': 36, 'name': 'History'}, {'id': 12, 'name': 'Adventure'}]",tt0074853,The Man in the Iron Mask,6.1
"[{'id': 53, 'name': 'Thriller'}, {'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",tt0455135,The Eye: Infinity,4.9
"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt0067952,Villain,6.6
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 10749, 'name': 'Romance'}]",tt1321869,The Lovers,4.8
[],tt2355773,Paradh,7.5
"[{'id': 99, 'name': 'Documentary'}]",tt1633989,Dragonslayer,4.5
"[{'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",tt3213622,RISE,5.0
"[{'id': 28, 'name': 'Action'}]",tt3746298,Vendetta,5.6
"[{'id': 35, 'name': 'Comedy'}]",tt0260320,Repli-Kate,5.4
"[{'id': 53, 'name': 'Thriller'}]",tt1562899,Jinn,3.7
"[{'id': 53, 'name': 'Thriller'}, {'id': 27, 'name': 'Horror'}]",tt2469760,Cam2Cam,3.8
"[{'id': 18, 'name': 'Drama'}]",tt3661196,The Wrong Girl,2.8
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt2739524,The Surrogate,3.9
[],tt0058419,La nuit la plus longue,0.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2095605,Seal Team Six: The Raid on Osama Bin Laden,5.9
"[{'id': 10770, 'name': 'TV Movie'}, {'id': 18, 'name': 'Drama'}]",tt1056101,My Zinc Bed,5.3
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt1395054,Once Upon a Time in Mumbaai,6.8
"[{'id': 99, 'name': 'Documentary'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",tt1618421,White Lion,7.2
"[{'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}]",tt1337040,Blue Seduction,3.5
"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",tt0113535,The Keeper,3.5
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",tt2245151,Supremacy,6.0
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt2027255,Tom and Jerry & The Wizard of Oz,6.0
"[{'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",tt0487176,Tom and Jerry: The Fast and the Furry,7.1
"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",tt3108584,Tom and Jerry's Giant Adventure,4.8
"[{'id': 18, 'name': 'Drama'}]",tt2180168,TalhotBlond,6.1
"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1093374,Leaving Barstow,7.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0304636,The Riverman,5.1
"[{'id': 18, 'name': 'Drama'}, {'id': 12, 'name': 'Adventure'}, {'id': 10749, 'name': 'Romance'}]",tt2287663,Blue Lagoon: The Awakening,6.2
"[{'id': 18, 'name': 'Drama'}]",tt2231138,Some Velvet Morning,6.1
"[{'id': 18, 'name': 'Drama'}]",tt0075364,The Last Woman,6.0
"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}]",tt1286785,Dragon Ball Z Gaiden: The Plot to Destroy the Saiyans,5.9
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",tt1137470,Accidental Love,3.9
"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt0074006,"I, Claudius",7.1
"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt1087832,The Apocalypse Code,5.7
"[{'id': 35, 'name': 'Comedy'}]",tt2388759,Love & Air Sex,5.0
"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0071400,Death Sentence,5.9
"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",tt1638355,The Man from U.N.C.L.E.,7.1
"[{'id': 878, 'name': 'Science Fiction'}]",tt1365598,Enigma,4.0
"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",tt2106651,Spectral,6.3
"[{'id': 35, 'name': 'Comedy'}]",tt0133314,Paparazzi,5.4
"[{'id': 35, 'name': 'Comedy'}]",tt1756415,Welcome to the North,5.6
"[{'id': 35, 'name': 'Comedy'}]",tt1715356,Tous les soleils,6.5
"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt2234543,A Castle in Italy,5.8
"[{'id': 35, 'name': 'Comedy'}]",tt2385784,Una piccola impresa meridionale,5.2
"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",tt2390283,Midnight Sun,5.8
"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",tt1075114,A Whole Life Ahead,6.5
"[{'id': 35, 'name': 'Comedy'}]",tt1031218,Black and White,5.5
"[{'id': 35, 'name': 'Comedy'}]",tt1526741,Cado dalle nubi,6.5
"[{'id': 53, 'name': 'Thriller'}]",tt1863203,The Employer,3.5
"[{'id': 27, 'name': 'Horror'}]",tt3027188,Find Me,4.5
"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt0238137,Tangled,5.4
"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}]",tt0482602,Raising Jeffrey Dahmer,5.0
"[{'id': 80, 'name': 'Crime'}]",tt0047192,Loophole,6.3
"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",tt3142688,Finding Fanny,5.4
"[{'id': 35, 'name': 'Comedy'}]",tt1047102,National Lampoon Presents: Endless Bummer,4.0
"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",tt0076789,Sweet Revenge,7.8
"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",tt0094087,Sweet Revenge,6.0
[],tt0281870,La Fuga,4.3
